Year,Player Name,Team Name,Matches,Runs,Innings,Strike Rate,Batting Average,Highest Score,Average,Centuries,Half Centuries,Ducks
2013,RN ten Doeschate,Kolkata Knight Riders,4,4,1,85,42,28.33,134.92,-,-,-
2013,SR Tendulkar,Mumbai Indians,14,14,1,287,54,22.07,124.24,-,1,1
2013,X Thalaivan Sargunam,Sunrisers Hyderabad,1,1,-,10,10,10,58.82,-,-,-
2013,MK Tiwary,Kolkata Knight Riders,10,9,1,146,33,18.25,104.28,-,-,1
2013,SS Tiwary,Royal Challengers Bangalore,9,6,2,109,52,27.25,102.83,-,1,-
2013,SK Trivedi,Rajasthan Royals,17,2,1,3,3,3,42.85,-,-,-
2013,JD Unadkat,Royal Challengers Bangalore,13,2,2,2,1*,-,100,-,-,-
2013,K Upadhyay,Pune Warriors,2,1,1,1,1*,-,100,-,-,-
2013,RV Uthappa,Pune Warriors,16,16,-,434,75,27.12,116.98,-,2,1
2013,PC Valthaty,Kings XI Punjab,1,1,-,6,6,6,35.29,-,-,-
2013,RE van der Merwe,Delhi Daredevils,3,2,-,22,14,11,88,-,-,-
2013,Y Venugopal Rao,Delhi Daredevils,1,-,-,-,-,-,-,-,-,-
2013,GH Vihari,Sunrisers Hyderabad,17,17,3,241,46,17.21,86.69,-,-,-
2013,M Vijay,Chennai Super Kings,15,15,1,312,55,22.28,109.09,-,2,-
2013,R Vinay Kumar,Royal Challengers Bangalore,16,5,4,70,26*,70,159.09,-,-,-
2013,M Vohra,Kings XI Punjab,12,10,2,161,43*,20.12,137.6,-,-,1
2013,DA Warner,Delhi Daredevils,16,16,3,410,77,31.53,126.93,-,4,2
2013,SR Watson,Rajasthan Royals,16,16,2,543,101,38.78,142.89,1,2,-
2013,CL White,Sunrisers Hyderabad,13,13,1,209,52,17.41,109.42,-,1,2
2013,LJ Wright,Pune Warriors,6,6,1,106,44,21.2,176.66,-,-,-
2013,UT Yadav,Delhi Daredevils,16,8,7,38,12*,38,100,-,-,-
2013,DH Yagnik,Rajasthan Royals,12,9,1,125,34,15.62,130.2,-,-,1
2013,Yuvraj Singh,Delhi Daredevils,13,13,1,238,34,19.83,125.26,-,-,-
,,,,,,,,,,,,
2014,VR Aaron,Royal Challengers Bangalore,10,3,3,35,17*,-,102.94,-,-,-
2014,MA Agarwal,Delhi Daredevils,8,8,-,115,31,14.37,126.37,-,-,-
2014,AN Ahmed,Royal Challengers Bangalore,4,1,1,4,4*,-,400,-,-,-
2014,CJ Anderson,Mumbai Indians,12,11,2,265,95*,29.44,146.4,-,1,-
2014,S Anirudha,Sunrisers Hyderabad,1,1,-,3,3,3,60,-,-,-
2014,Ankit Sharma,Rajasthan Royals,3,2,-,34,30,17,113.33,-,-,-
2014,R Ashwin,Chennai Super Kings,16,6,3,45,14,15,100,-,-,-
2014,P Awana,Kings XI Punjab,7,-,-,-,-,-,-,-,-,-
2014,S Badree,Chennai Super Kings,4,-,-,-,-,-,-,-,-,-
2014,GJ Bailey,Kings XI Punjab,17,16,7,257,40*,28.55,135.26,-,-,-
2014,L Balaji,Kings XI Punjab,9,2,1,1,1*,1,33.33,-,-,1
2014,R Bhatia,Rajasthan Royals,12,7,2,67,23,13.4,126.41,-,-,-
2014,STR Binny,Rajasthan Royals,13,12,2,123,48*,12.3,101.65,-,-,2
2014,MS Bisla,Kolkata Knight Riders,1,1,-,3,3,3,33.33,-,-,-
2014,DJ Bravo,Chennai Super Kings,1,1,1,8,8*,-,266.66,-,-,-
2014,JJ Bumrah,Mumbai Indians,11,2,2,1,1*,-,33.33,-,-,-
2014,YS Chahal,Royal Challengers Bangalore,14,2,2,1,1*,-,100,-,-,-
2014,UBT Chand,Rajasthan Royals,1,1,-,2,2,2,22.22,-,-,-
2014,PP Chawla,Kolkata Knight Riders,11,5,2,31,17*,10.33,163.15,-,-,2
2014,KK Cooper,Rajasthan Royals,5,5,2,39,32,13,150,-,-,-
2014,NM Coulter-Nile,Delhi Daredevils,2,1,1,-,0*,-,-,-,-,-
2014,PJ Cummins,Kolkata Knight Riders,1,-,-,-,-,-,-,-,-,-
2014,BCJ Cutting,Rajasthan Royals,1,1,-,8,8,8,133.33,-,-,-
2014,Q de Kock,Delhi Daredevils,7,7,-,153,48,21.85,117.69,-,-,-
2014,M de Lange,Mumbai Indians,1,1,-,1,1,1,50,-,-,-
2014,AB de Villiers,Royal Challengers Bangalore,14,13,2,395,89*,35.9,158.63,-,3,1
2014,R Dhawan,Kings XI Punjab,13,6,4,82,23*,41,109.33,-,-,-
2014,S Dhawan,Sunrisers Hyderabad,14,14,1,377,64*,29,118.18,-,2,-
2014,MS Dhoni,Chennai Super Kings,16,15,10,371,57*,74.2,148.4,-,1,-
2014,AB Dinda,Royal Challengers Bangalore,9,3,2,4,2*,4,33.33,-,-,1
2014,JP Duminy,Delhi Daredevils,14,14,6,410,67*,51.25,134.42,-,2,-
2014,BR Dunk,Mumbai Indians,3,3,-,40,20,13.33,114.28,-,-,-
2014,F du Plessis,Chennai Super Kings,15,12,1,303,54*,27.54,128.93,-,2,2
2014,JP Faulkner,Rajasthan Royals,13,12,8,181,41*,45.25,192.55,-,-,-
2014,AJ Finch,Sunrisers Hyderabad,13,13,2,309,88*,28.09,117.49,-,2,-
2014,G Gambhir,Kolkata Knight Riders,16,16,1,335,69,22.33,114.33,-,3,3
2014,CM Gautam,Mumbai Indians,9,9,2,121,33,17.28,109,-,-,-
2014,CH Gayle,Royal Challengers Bangalore,9,9,-,196,46,21.77,106.52,-,-,-
2014,S Gopal,Mumbai Indians,4,1,-,11,11,11,110,-,-,-
2014,Harbhajan Singh,Mumbai Indians,14,7,2,28,10*,5.6,112,-,-,2
2014,JW Hastings,Chennai Super Kings,1,-,-,-,-,-,-,-,-,-
2014,BE Hendricks,Kings XI Punjab,3,1,-,-,-,-,-,-,-,1
2014,MC Henriques,Sunrisers Hyderabad,4,2,-,9,9,4.5,64.28,-,-,1
2014,BW Hilfenhaus,Chennai Super Kings,8,1,1,-,0*,-,-,-,-,-
2014,BJ Hodge,Rajasthan Royals,4,4,1,101,40,33.66,140.27,-,-,-
2014,JO Holder,Sunrisers Hyderabad,1,1,-,16,16,16,133.33,-,-,-
2014,DJ Hussey,Chennai Super Kings,5,4,2,116,50*,58,123.4,-,1,-
2014,MEK Hussey,Mumbai Indians,9,9,-,209,56,23.22,114.83,-,2,-
2014,Imran Tahir,Delhi Daredevils,6,2,-,8,4,4,80,-,-,-
2014,Iqbal Abdulla,Rajasthan Royals,1,-,-,-,-,-,-,-,-,-
2014,RA Jadeja,Chennai Super Kings,16,10,5,146,36*,29.2,132.72,-,-,-
2014,KM Jadhav,Delhi Daredevils,10,10,5,149,37,29.8,147.52,-,-,2
2014,SB Jakati,Royal Challengers Bangalore,1,-,-,-,-,-,-,-,-,-
2014,MG Johnson,Kings XI Punjab,14,8,5,56,16*,18.66,112,-,-,1
2014,JH Kallis,Kolkata Knight Riders,8,7,1,151,72,25.16,117.05,-,1,1
2014,Karanveer Singh,Kings XI Punjab,5,1,1,1,1*,-,100,-,-,-
2014,KD Karthik,Delhi Daredevils,14,14,-,325,69,23.21,125.96,-,3,1
2014,M Kartik,Kings XI Punjab,2,-,-,-,-,-,-,-,-,-
2014,S Kaul,Delhi Daredevils,5,1,1,2,2*,-,100,-,-,-
2014,Z Khan,Mumbai Indians,6,4,3,8,7*,8,114.28,-,-,1
2014,V Kohli,Royal Challengers Bangalore,14,14,1,359,73,27.61,122.1,-,2,3
2014,DS Kulkarni,Rajasthan Royals,8,2,2,35,28*,-,140,-,-,-
2014,B Kumar,Sunrisers Hyderabad,14,2,1,1,1,1,25,-,-,-
2014,P Kumar,Mumbai Indians,3,1,-,1,1,1,50,-,-,-
2014,CA Lynn,Kolkata Knight Riders,2,2,-,58,45,29,118.36,-,-,-
2014,BB McCullum,Chennai Super Kings,14,14,1,405,71*,31.15,121.62,-,3,-
2014,NJ Maddinson,Royal Challengers Bangalore,2,2,-,16,12,8,114.28,-,-,-
2014,VS Malik,Rajasthan Royals,1,1,1,1,1*,-,50,-,-,-
2014,SL Malinga,Mumbai Indians,10,1,-,2,2,2,50,-,-,-
2014,Mandeep Singh,Kings XI Punjab,3,3,-,24,21,8,92.3,-,-,1
2014,M Manhas,Chennai Super Kings,12,5,3,35,13*,17.5,152.17,-,-,-
2014,SE Marsh,Kings XI Punjab,2,2,-,70,40,35,134.61,-,-,-
2014,GJ Maxwell,Kings XI Punjab,16,16,-,552,95,34.5,187.75,-,4,2
2014,DA Miller,Kings XI Punjab,16,16,6,446,66,44.6,149.16,-,3,-
2014,A Mishra,Sunrisers Hyderabad,10,2,1,4,4*,4,57.14,-,-,1
2014,Mohammed Shami,Delhi Daredevils,12,4,2,3,1*,1.5,42.85,-,-,1
2014,JA Morkel,Royal Challengers Bangalore,7,5,2,45,16,15,109.75,-,-,-
2014,M Morkel,Kolkata Knight Riders,12,2,2,4,4*,-,133.33,-,-,-
2014,M Muralidaran,Royal Challengers Bangalore,5,-,-,-,-,-,-,-,-,-
2014,S Nadeem,Delhi Daredevils,11,3,1,7,3*,3.5,36.84,-,-,-
2014,KK Nair,Rajasthan Royals,11,11,1,330,73*,33,142.24,-,3,-
2014,SP Narine,Kolkata Knight Riders,16,5,3,10,6,5,71.42,-,-,1
2014,AM Nayar,Rajasthan Royals,5,4,1,43,23,14.33,91.48,-,-,-
2014,JDS Neesham,Delhi Daredevils,4,3,-,42,22,14,91.3,-,-,-
2014,P Negi,Chennai Super Kings,2,-,-,-,-,-,-,-,-,-
2014,A Nehra,Chennai Super Kings,4,-,-,-,-,-,-,-,-,-
2014,NV Ojha,Sunrisers Hyderabad,11,10,4,232,79*,38.66,144.09,-,1,-
2014,PP Ojha,Mumbai Indians,12,3,2,4,2,4,50,-,-,-
2014,IC Pandey,Chennai Super Kings,13,-,-,-,-,-,-,-,-,-
2014,MK Pandey,Kolkata Knight Riders,16,16,3,401,94,30.84,117.94,-,2,1
2014,WD Parnell,Delhi Daredevils,8,2,1,2,2,2,100,-,-,-
2014,Parvez Rasool,Sunrisers Hyderabad,3,1,1,-,0*,-,-,-,-,-
2014,AR Patel,Kings XI Punjab,17,8,2,62,42*,10.33,103.33,-,-,-
2014,HV Patel,Royal Challengers Bangalore,3,3,1,13,6,6.5,185.71,-,-,-
2014,PA Patel,Royal Challengers Bangalore,12,12,2,205,57*,20.5,110.81,-,1,-
2014,IK Pathan,Sunrisers Hyderabad,10,6,4,55,23*,27.5,101.85,-,-,-
2014,YK Pathan,Kolkata Knight Riders,15,12,3,268,72,29.77,162.42,-,1,2
2014,KP Pietersen,Delhi Daredevils,11,11,1,294,58,29.4,126.18,-,1,1
2014,KA Pollard,Mumbai Indians,15,15,7,273,78,34.12,134.48,-,1,1
2014,CA Pujara,Kings XI Punjab,6,6,1,125,40*,25,100.8,-,-,-
2014,AM Rahane,Rajasthan Royals,13,12,-,339,72,28.25,116.49,-,3,1
2014,KL Rahul,Sunrisers Hyderabad,11,8,-,166,46,20.75,101.21,-,-,-
2014,SK Raina,Chennai Super Kings,16,16,3,523,87,40.23,145.68,-,5,-
2014,R Rampaul,Royal Challengers Bangalore,2,1,-,13,13,13,100,-,-,-
2014,S Rana,Royal Challengers Bangalore,9,7,4,73,19*,24.33,112.3,-,-,-
2014,AT Rayudu,Mumbai Indians,15,14,-,361,68,25.78,125.78,-,2,-
2014,KW Richardson,Rajasthan Royals,7,1,-,1,1,1,50,-,-,-
2014,RR Rossouw,Royal Challengers Bangalore,3,3,-,39,24,13,95.12,-,-,-
2014,AD Russell,Kolkata Knight Riders,2,2,-,2,1,1,25,-,-,-
2014,WP Saha,Kings XI Punjab,17,13,2,362,115*,32.9,145.38,1,2,-
2014,DJG Sammy,Sunrisers Hyderabad,10,9,2,108,29,15.42,118.68,-,-,1
2014,SV Samson,Rajasthan Royals,13,13,-,339,74,26.07,124.17,-,2,-
2014,Sandeep Sharma,Kings XI Punjab,11,1,1,2,2*,-,40,-,-,-
2014,K Santokie,Mumbai Indians,2,-,-,-,-,-,-,-,-,-
2014,V Sehwag,Kings XI Punjab,17,17,-,455,122,26.76,144.44,1,1,-
2014,V Shankar,Chennai Super Kings,1,-,-,-,-,-,-,-,-,-
2014,Shakib Al Hasan,Kolkata Knight Riders,13,11,4,227,60,32.42,149.34,-,1,1
2014,I Sharma,Sunrisers Hyderabad,3,-,-,-,-,-,-,-,-,-
2014,KV Sharma,Sunrisers Hyderabad,14,8,4,42,17*,10.5,144.82,-,-,1
2014,MM Sharma,Chennai Super Kings,16,1,1,1,1*,-,33.33,-,-,-
2014,R Sharma,Delhi Daredevils,2,-,-,-,-,-,-,-,-,-
2014,RG Sharma,Mumbai Indians,15,15,2,390,59*,30,129.13,-,3,-
2014,Shivam Sharma,Kings XI Punjab,4,2,1,5,4,5,166.66,-,-,-
2014,LR Shukla,Delhi Daredevils,5,3,-,31,21,10.33,81.57,-,-,1
2014,R Shukla,Delhi Daredevils,3,3,2,18,14,18,85.71,-,-,-
2014,LMP Simmons,Mumbai Indians,8,8,1,394,100*,56.28,135.39,1,3,-
2014,DR Smith,Chennai Super Kings,16,16,-,566,79,35.37,136.05,-,5,-
2014,SPD Smith,Rajasthan Royals,10,7,3,147,48*,36.75,133.63,-,-,-
2014,TG Southee,Rajasthan Royals,3,1,-,4,4,4,100,-,-,-
2014,MA Starc,Royal Challengers Bangalore,14,9,3,85,29,14.16,101.19,-,-,-
2014,DW Steyn,Sunrisers Hyderabad,14,4,1,22,12,7.33,84.61,-,-,-
2014,P Suyal,Mumbai Indians,1,-,-,-,-,-,-,-,-,-
2014,YV Takawale,Royal Challengers Bangalore,5,5,-,104,45,20.8,114.28,-,-,2
2014,PV Tambe,Rajasthan Royals,13,2,-,5,3,2.5,55.55,-,-,-
2014,AP Tare,Mumbai Indians,15,12,4,126,24,15.75,128.57,-,-,1
2014,LRPL Taylor,Delhi Daredevils,4,4,1,59,43*,19.66,100,-,-,-
2014,RN ten Doeschate,Kolkata Knight Riders,10,7,3,52,25*,13,157.57,-,-,2
2014,R Tewatia,Rajasthan Royals,3,1,-,16,16,16,123.07,-,-,-
2014,MK Tiwary,Delhi Daredevils,8,8,3,152,61*,30.4,128.81,-,1,1
2014,JD Unadkat,Delhi Daredevils,9,2,1,1,1*,1,16.66,-,-,1
2014,RV Uthappa,Kolkata Knight Riders,16,16,1,660,83*,44,137.78,-,5,1
2014,Y Venugopal Rao,Sunrisers Hyderabad,7,5,2,71,27,23.66,112.69,-,-,-
2014,M Vijay,Delhi Daredevils,11,11,-,207,52,18.81,107.81,-,1,1
2014,R Vinay Kumar,Kolkata Knight Riders,9,4,2,4,4,2,66.66,-,-,1
2014,M Vohra,Kings XI Punjab,8,8,-,324,67,40.5,139.05,-,1,-
2014,DA Warner,Sunrisers Hyderabad,14,14,3,528,90,48,140.8,-,6,1
2014,SR Watson,Rajasthan Royals,13,13,1,240,51,20,122.44,-,2,1
2014,SA Yadav,Kolkata Knight Riders,16,10,5,164,34,32.8,140.17,-,-,-
2014,UT Yadav,Kolkata Knight Riders,12,1,-,2,2,2,50,-,-,-
2014,DH Yagnik,Rajasthan Royals,1,1,1,4,4*,-,66.66,-,-,-
2014,Yuvraj Singh,Royal Challengers Bangalore,14,14,3,376,83,34.18,135.25,-,3,1
2014,VH Zol,Royal Challengers Bangalore,3,2,-,29,16,14.5,111.53,-,-,-
,,,,,,,,,,,,
2015,VR Aaron,Royal Challengers Bangalore,6,1,-,6,6,6,200,-,-,-
2015,SA Abbott,Royal Challengers Bangalore,2,2,-,15,14,7.5,115.38,-,-,-
2015,MA Agarwal,Delhi Daredevils,10,10,1,213,68,23.66,120.33,-,2,1
2015,AN Ahmed,Royal Challengers Bangalore,3,3,2,10,5*,10,200,-,-,-
2015,CJ Anderson,Mumbai Indians,4,4,1,114,55*,38,117.52,-,2,-
2015,Ankit Sharma,Rajasthan Royals,4,2,1,7,7*,7,116.66,-,-,1
2015,Anureet Singh,Kings XI Punjab,14,6,3,18,10,6,58.06,-,-,2
2015,S Aravind,Royal Challengers Bangalore,5,1,1,-,0*,-,-,-,-,-
2015,A Ashish Reddy,Sunrisers Hyderabad,6,5,2,73,22*,24.33,158.69,-,-,-
2015,R Ashwin,Chennai Super Kings,14,6,3,52,23,17.33,162.5,-,-,-
2015,Azhar Mahmood,Kolkata Knight Riders,1,1,-,6,6,6,85.71,-,-,-
2015,GJ Bailey,Kings XI Punjab,13,13,2,259,61*,23.54,136.31,-,2,-
2015,R Bhatia,Rajasthan Royals,2,1,-,-,-,-,-,-,-,1
2015,STR Binny,Rajasthan Royals,13,8,4,74,20,18.5,112.12,-,-,1
2015,Bipul Sharma,Sunrisers Hyderabad,4,1,-,1,1,1,50,-,-,-
2015,MS Bisla,Royal Challengers Bangalore,2,2,-,37,20,18.5,123.33,-,-,-
2015,RS Bopara,Sunrisers Hyderabad,9,8,3,145,41,29,120.83,-,-,1
2015,J Botha,Kolkata Knight Riders,4,3,-,31,17,10.33,206.66,-,-,-
2015,TA Boult,Sunrisers Hyderabad,7,-,-,-,-,-,-,-,-,-
2015,DJ Bravo,Chennai Super Kings,17,14,5,195,62*,21.66,131.75,-,1,1
2015,JJ Bumrah,Mumbai Indians,4,1,1,-,0*,-,-,-,-,-
2015,KC Cariappa,Kolkata Knight Riders,1,-,-,-,-,-,-,-,-,-
2015,YS Chahal,Royal Challengers Bangalore,15,2,2,1,1*,-,100,-,-,-
2015,UBT Chand,Mumbai Indians,6,5,-,102,58,20.4,122.89,-,1,-
2015,PP Chawla,Kolkata Knight Riders,13,8,4,54,22,13.5,114.89,-,-,2
2015,NM Coulter-Nile,Delhi Daredevils,11,5,1,20,6,5,111.11,-,-,-
2015,PJ Cummins,Kolkata Knight Riders,3,1,-,-,-,-,-,-,-,1
2015,Q de Kock,Delhi Daredevils,3,3,-,122,69,40.66,158.44,-,2,-
2015,M de Lange,Mumbai Indians,1,-,-,-,-,-,-,-,-,-
2015,AB de Villiers,Royal Challengers Bangalore,16,14,3,513,133*,46.63,175.08,1,2,1
2015,R Dhawan,Kings XI Punjab,5,5,3,36,25*,18,109.09,-,-,-
2015,S Dhawan,Sunrisers Hyderabad,14,14,1,353,54,27.15,123.42,-,3,-
2015,MS Dhoni,Chennai Super Kings,17,17,5,372,53,31,121.96,-,1,1
2015,AB Dinda,Royal Challengers Bangalore,2,-,-,-,-,-,-,-,-,-
2015,JP Duminy,Delhi Daredevils,14,13,3,414,78*,41.4,131.42,-,4,-
2015,F du Plessis,Chennai Super Kings,17,15,2,380,55,29.23,125,-,1,-
2015,JP Faulkner,Rajasthan Royals,13,11,3,144,46,18,132.11,-,-,-
2015,AJ Finch,Mumbai Indians,3,3,1,23,10*,11.5,69.69,-,-,-
2015,G Gambhir,Kolkata Knight Riders,13,13,-,327,60,25.15,117.62,-,3,1
2015,CM Gautam,Delhi Daredevils,1,1,-,4,4,4,80,-,-,-
2015,CH Gayle,Royal Challengers Bangalore,14,14,2,491,117,40.91,147.44,1,2,-
2015,S Gopal,Mumbai Indians,1,1,1,1,1*,-,100,-,-,-
2015,Gurkeerat Singh,Kings XI Punjab,5,5,-,35,15,7,89.74,-,-,-
2015,Harbhajan Singh,Mumbai Indians,15,10,3,117,64,16.71,160.27,-,1,2
2015,BE Hendricks,Kings XI Punjab,4,2,2,1,1*,-,50,-,-,-
2015,MC Henriques,Sunrisers Hyderabad,9,9,2,287,74*,41,136.01,-,2,-
2015,GB Hogg,Kolkata Knight Riders,6,2,1,7,5,7,116.66,-,-,-
2015,DJ Hooda,Rajasthan Royals,14,9,-,151,54,16.77,158.94,-,1,-
2015,MEK Hussey,Chennai Super Kings,4,4,-,77,56,19.25,110,-,1,-
2015,Imran Tahir,Delhi Daredevils,10,2,1,5,3*,5,83.33,-,-,-
2015,Iqbal Abdulla,Royal Challengers Bangalore,5,2,-,20,20,10,111.11,-,-,1
2015,SS Iyer,Delhi Daredevils,14,14,1,439,83,33.76,128.36,-,4,2
2015,RA Jadeja,Chennai Super Kings,17,12,5,132,24,18.85,104.76,-,-,1
2015,KM Jadhav,Delhi Daredevils,14,12,4,189,63*,23.62,135,-,1,1
2015,MG Johnson,Kings XI Punjab,9,8,4,31,13*,7.75,86.11,-,-,1
2015,Karanveer Singh,Kings XI Punjab,4,3,2,11,5*,11,68.75,-,-,-
2015,KD Karthik,Royal Challengers Bangalore,16,11,-,141,28,12.81,120.51,-,-,-
2015,SN Khan,Royal Challengers Bangalore,13,8,4,111,45*,27.75,156.33,-,-,-
2015,Z Khan,Delhi Daredevils,7,-,-,-,-,-,-,-,-,-
2015,V Kohli,Royal Challengers Bangalore,16,16,5,505,82*,45.9,130.82,-,3,-
2015,DS Kulkarni,Rajasthan Royals,11,2,-,4,3,2,36.36,-,-,-
2015,B Kumar,Sunrisers Hyderabad,14,3,2,17,11*,17,170,-,-,1
2015,P Kumar,Sunrisers Hyderabad,12,4,1,17,12,5.66,68,-,-,1
2015,MJ McClenaghan,Mumbai Indians,12,3,2,13,12*,13,216.66,-,-,1
2015,BB McCullum,Chennai Super Kings,14,14,1,436,100*,33.53,155.71,1,2,-
2015,NJ Maddinson,Royal Challengers Bangalore,1,1,-,4,4,4,57.14,-,-,-
2015,SL Malinga,Mumbai Indians,15,1,1,6,6*,-,60,-,-,-
2015,Mandeep Singh,Royal Challengers Bangalore,14,9,2,157,54*,22.42,157,-,1,2
2015,SE Marsh,Kings XI Punjab,4,4,-,81,65,20.25,139.65,-,1,-
2015,AD Mathews,Delhi Daredevils,11,10,3,144,28,20.57,138.46,-,-,1
2015,GJ Maxwell,Kings XI Punjab,11,11,-,145,43,13.18,129.46,-,-,-
2015,DA Miller,Kings XI Punjab,13,13,2,357,89*,32.45,134.21,-,2,-
2015,A Mishra,Delhi Daredevils,12,4,2,8,4,4,66.66,-,-,-
2015,RG More,Chennai Super Kings,2,1,1,2,2*,-,100,-,-,-
2015,EJG Morgan,Sunrisers Hyderabad,9,9,1,187,63,23.37,123.84,-,1,-
2015,JA Morkel,Delhi Daredevils,4,3,2,86,73*,86,132.3,-,1,-
2015,M Morkel,Kolkata Knight Riders,7,1,1,4,4*,-,133.33,-,-,-
2015,CH Morris,Rajasthan Royals,11,7,5,76,34*,38,165.21,-,-,1
2015,DJ Muthuswami,Delhi Daredevils,6,2,1,1,1,1,33.33,-,-,-
2015,S Nadeem,Delhi Daredevils,4,1,-,2,2,2,28.57,-,-,-
2015,KK Nair,Rajasthan Royals,14,12,1,181,61,16.45,124.82,-,1,-
2015,SP Narine,Kolkata Knight Riders,8,1,1,-,0*,-,-,-,-,-
2015,P Negi,Chennai Super Kings,10,9,1,116,36,14.5,158.9,-,-,-
2015,A Nehra,Chennai Super Kings,16,4,3,1,1*,1,14.28,-,-,1
2015,NV Ojha,Sunrisers Hyderabad,14,11,1,137,28,13.7,113.22,-,-,2
2015,PP Ojha,Mumbai Indians,1,-,-,-,-,-,-,-,-,-
2015,IC Pandey,Chennai Super Kings,10,-,-,-,-,-,-,-,-,-
2015,MK Pandey,Kolkata Knight Riders,13,12,1,225,40,20.45,122.28,-,-,1
2015,HH Pandya,Mumbai Indians,9,8,3,112,61*,22.4,180.64,-,1,2
2015,Parvez Rasool,Sunrisers Hyderabad,2,1,1,2,2*,-,100,-,-,-
2015,AR Patel,Kings XI Punjab,14,12,3,206,40*,22.88,118.39,-,-,1
2015,HV Patel,Royal Challengers Bangalore,15,7,2,19,9*,3.8,158.33,-,-,2
2015,PA Patel,Mumbai Indians,14,14,1,339,59,26.07,137.8,-,2,2
2015,YK Pathan,Kolkata Knight Riders,13,12,5,312,52,44.57,135.06,-,1,-
2015,NLTC Perera,Kings XI Punjab,2,2,-,12,9,6,80,-,-,-
2015,KA Pollard,Mumbai Indians,16,14,3,419,70,38.09,163.67,-,2,-
2015,AM Rahane,Rajasthan Royals,14,13,2,540,91*,49.09,130.75,-,4,1
2015,KL Rahul,Sunrisers Hyderabad,9,8,3,142,44*,28.4,112.69,-,-,-
2015,SK Raina,Chennai Super Kings,17,17,2,374,62,24.93,122.62,-,2,1
2015,AT Rayudu,Mumbai Indians,15,14,5,281,53*,31.22,145.59,-,1,2
2015,RR Rossouw,Royal Challengers Bangalore,2,2,-,14,14,7,140,-,-,1
2015,AD Russell,Kolkata Knight Riders,13,11,2,326,66,36.22,192.89,-,3,-
2015,WP Saha,Kings XI Punjab,14,13,-,249,42,19.15,126.39,-,-,-
2015,DJG Sammy,Royal Challengers Bangalore,2,2,-,13,7,6.5,72.22,-,-,-
2015,SV Samson,Rajasthan Royals,14,11,1,204,76,20.4,125.15,-,1,-
2015,Sandeep Sharma,Kings XI Punjab,14,3,2,9,7,9,64.28,-,-,-
2015,GS Sandhu,Delhi Daredevils,3,-,-,-,-,-,-,-,-,-
2015,V Sehwag,Kings XI Punjab,8,8,-,99,47,12.37,117.85,-,-,1
2015,Shakib Al Hasan,Kolkata Knight Riders,4,3,-,36,23,12,133.33,-,-,1
2015,I Sharma,Sunrisers Hyderabad,4,-,-,-,-,-,-,-,-,-
2015,KV Sharma,Sunrisers Hyderabad,14,9,3,104,32,17.33,122.35,-,-,-
2015,MM Sharma,Chennai Super Kings,16,6,3,28,21*,9.33,155.55,-,-,2
2015,RG Sharma,Mumbai Indians,16,16,2,482,98*,34.42,144.74,-,3,2
2015,Shivam Sharma,Kings XI Punjab,1,-,-,-,-,-,-,-,-,-
2015,LMP Simmons,Mumbai Indians,13,13,1,540,71,45,122.44,-,6,1
2015,DR Smith,Chennai Super Kings,16,16,-,399,62,24.93,119.1,-,2,3
2015,SPD Smith,Rajasthan Royals,14,12,1,293,79*,26.63,132.57,-,2,1
2015,TG Southee,Rajasthan Royals,7,3,2,13,7*,13,144.44,-,-,-
2015,BB Sran,Rajasthan Royals,1,-,-,-,-,-,-,-,-,-
2015,MA Starc,Royal Challengers Bangalore,13,3,2,11,9*,11,78.57,-,-,-
2015,DW Steyn,Sunrisers Hyderabad,6,3,2,20,19*,20,153.84,-,-,1
2015,J Suchith,Mumbai Indians,13,6,5,48,34*,48,150,-,-,-
2015,P Suyal,Mumbai Indians,3,-,-,-,-,-,-,-,-,-
2015,PV Tambe,Rajasthan Royals,10,2,2,3,2*,-,60,-,-,-
2015,AP Tare,Mumbai Indians,2,2,-,14,7,7,82.35,-,-,-
2015,RN ten Doeschate,Kolkata Knight Riders,6,5,2,61,38*,20.33,135.55,-,-,1
2015,R Tewatia,Rajasthan Royals,1,-,-,-,-,-,-,-,-,-
2015,SN Thakur,Kings XI Punjab,1,1,1,7,7*,-,116.66,-,-,-
2015,J Theron,Rajasthan Royals,1,1,1,1,1*,-,100,-,-,-
2015,MK Tiwary,Delhi Daredevils,5,3,1,57,32,28.5,101.78,-,-,-
2015,SS Tiwary,Delhi Daredevils,7,6,6,109,28*,-,139.74,-,-,-
2015,JD Unadkat,Delhi Daredevils,1,-,-,-,-,-,-,-,-,-
2015,RV Uthappa,Kolkata Knight Riders,13,13,1,364,80*,30.33,131.4,-,1,-
2015,GH Vihari,Sunrisers Hyderabad,5,4,-,39,16,9.75,111.42,-,-,-
2015,M Vijay,Kings XI Punjab,11,11,-,251,39,22.81,110.08,-,-,1
2015,R Vinay Kumar,Mumbai Indians,13,3,2,-,0*,-,-,-,-,1
2015,M Vohra,Kings XI Punjab,7,7,-,82,39,11.71,101.23,-,-,-
2015,DA Warner,Sunrisers Hyderabad,14,14,1,562,91,43.23,156.54,-,7,-
2015,SR Watson,Rajasthan Royals,10,9,1,347,104*,43.37,135.01,1,1,-
2015,D Wiese,Royal Challengers Bangalore,14,7,3,122,47*,30.5,141.86,-,-,-
2015,KS Williamson,Sunrisers Hyderabad,2,2,1,31,26*,31,114.81,-,-,-
