Year,Player Name,Team Name,Mat,Inns,Balls,Mdns,Runs,Wkts,BBI,Ave,Econ,SR,5,10,Ct,St
2020,Imran Tahir,Chennai Super Kings,3,3,66,-,76,1,1/24,76.00,6.9,66,-,-,-,-
2020,Ishan Kishan,Mumbai Indians,14,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2020,SS Iyer,Delhi Capitals,17,-,0,-,-,-,-,0.00,-,-,-,-,6,-
2020,RA Jadeja,Chennai Super Kings,14,13,218,-,318,6,2/42,53.00,8.75,36.3,-,-,5,-
2020,KM Jadhav,Chennai Super Kings,8,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2020,N Jagadeesan,Chennai Super Kings,5,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2020,YBK Jaiswal,Rajasthan Royals,3,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2020,CJ Jordan,Kings XI Punjab,9,9,189,-,304,9,3/17,33.77,9.65,21,-,-,5,-
2020,KD Karthik,Kolkata Knight Riders,14,-,0,-,-,-,-,0.00,-,-,-,-,9,-
2020,Kartik Tyagi,Rajasthan Royals,10,10,229,-,367,9,2/36,40.77,9.61,25.4,-,-,2,-
2020,S Kaul,Sunrisers Hyderabad,1,1,24,-,64,2,2/64,32.00,16,12,-,-,-,-
2020,SN Khan,Kings XI Punjab,5,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2020,V Kohli,Royal Challengers Bangalore,15,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2020,Kuldeep Yadav,Kolkata Knight Riders,5,4,72,-,92,1,1/20,92.00,7.66,72,-,-,-,-
2020,DS Kulkarni,Mumbai Indians,1,1,18,-,22,-,-,0.00,7.33,-,-,-,-,-
2020,B Kumar,Sunrisers Hyderabad,4,4,85,-,99,3,2/25,33.00,6.98,28.3,-,-,-,-
2020,MK Lomror,Rajasthan Royals,3,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2020,Mandeep Singh,Kings XI Punjab,7,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2020,MR Marsh,Sunrisers Hyderabad,1,1,4,-,6,-,-,0.00,9,-,-,-,-,-
2020,GJ Maxwell,Kings XI Punjab,13,7,126,-,169,3,1/10,56.33,8.04,42,-,-,4,-
2020,DA Miller,Rajasthan Royals,1,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2020,A Mishra,Delhi Capitals,3,3,60,-,72,3,2/35,24.00,7.2,20,-,-,1,-
2020,Mohammad Nabi,Sunrisers Hyderabad,1,1,24,-,23,-,-,0.00,5.75,-,-,-,-,-
2020,Mohammed Shami,Kings XI Punjab,14,14,322,-,460,20,3/15,23.00,8.57,16.1,-,-,2,-
2020,Mohammed Siraj,Royal Challengers Bangalore,9,9,163,2,236,11,3/8,21.45,8.68,14.8,-,-,4,-
2020,Monu Kumar,Chennai Super Kings,1,1,12,-,20,-,-,0.00,10,-,-,-,-,-
2020,EJG Morgan,Kolkata Knight Riders,14,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2020,CH Morris,Royal Challengers Bangalore,9,9,190,1,210,11,4/26,19.09,6.63,17.2,-,-,7,-
2020,Mujeeb Ur Rahman,Kings XI Punjab,2,2,48,-,83,-,-,0.00,10.37,-,-,-,-,-
2020,S Nadeem,Sunrisers Hyderabad,7,7,132,-,178,5,2/19,35.60,8.09,26.4,-,-,1,-
2020,KL Nagarkoti,Kolkata Knight Riders,10,9,156,-,231,5,2/13,46.20,8.88,31.2,-,-,4,-
2020,NS Naik,Kolkata Knight Riders,1,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2020,KK Nair,Kings XI Punjab,4,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2020,SP Narine,Kolkata Knight Riders,10,10,228,-,302,5,2/28,60.40,7.94,45.6,-,-,2,-
2020,T Natarajan,Sunrisers Hyderabad,16,16,377,1,504,16,2/24,31.50,8.02,23.5,-,-,3,-
2020,JDS Neesham,Kings XI Punjab,5,5,90,-,148,2,1/17,74.00,9.86,45,-,-,1,-
2020,L Ngidi,Chennai Super Kings,4,4,96,-,167,9,3/38,18.55,10.43,10.6,-,-,-,-
2020,A Nortje,Delhi Capitals,16,16,366,-,512,22,3/33,23.27,8.39,16.6,-,-,4,-
2020,D Padikkal,Royal Challengers Bangalore,15,-,0,-,-,-,-,0.00,-,-,-,-,8,-
2020,MK Pandey,Sunrisers Hyderabad,16,-,0,-,-,-,-,0.00,-,-,-,-,7,-
2020,HH Pandya,Mumbai Indians,14,-,0,-,-,-,-,0.00,-,-,-,-,6,-
2020,KH Pandya,Mumbai Indians,16,16,301,-,380,6,2/26,63.33,7.57,50.1,-,-,4,-
2020,RR Pant,Delhi Capitals,14,-,0,-,-,-,-,0.00,-,-,-,-,13,-
2020,R Parag,Rajasthan Royals,12,2,12,-,27,-,-,0.00,13.5,-,-,-,1,-
2020,AR Patel,Delhi Capitals,15,15,306,-,327,9,2/18,36.33,6.41,34,-,-,6,-
2020,HV Patel,Delhi Capitals,5,5,90,-,134,3,2/34,44.66,8.93,30,-,-,1,-
2020,JL Pattinson,Mumbai Indians,10,10,213,-,320,11,2/19,29.09,9.01,19.3,-,-,2,-
2020,JR Philippe,Royal Challengers Bangalore,5,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2020,KA Pollard,Mumbai Indians,16,11,126,-,190,4,1/5,47.50,9.04,31.5,-,-,8,-
2020,N Pooran,Kings XI Punjab,14,-,0,-,-,-,-,0.00,-,-,-,-,7,-
2020,Prabhsimran Singh,Kings XI Punjab,2,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2020,M Prasidh Krishna,Kolkata Knight Riders,6,6,105,-,164,4,3/29,41.00,9.37,26.2,-,-,1,-
2020,K Rabada,Delhi Capitals,17,17,394,1,548,30,4/24,18.26,8.34,13.1,-,-,8,-
2020,AM Rahane,Delhi Capitals,9,-,0,-,-,-,-,0.00,-,-,-,-,4,-
2020,KL Rahul,Kings XI Punjab,14,-,0,-,-,-,-,0.00,-,-,-,-,10,-
2020,AS Rajpoot,Rajasthan Royals,6,6,102,-,199,2,1/39,99.50,11.7,51,-,-,-,-
2020,N Rana,Kolkata Knight Riders,14,2,12,-,23,-,-,0.00,11.5,-,-,-,2,-
2020,Rashid Khan,Sunrisers Hyderabad,16,16,384,1,344,20,3/7,17.20,5.37,19.2,-,-,3,-
2020,Ravi Bishnoi,Kings XI Punjab,14,14,306,1,376,12,3/29,31.33,7.37,25.5,-,-,2,-
2020,AT Rayudu,Chennai Super Kings,12,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2020,AD Russell,Kolkata Knight Riders,10,7,108,-,175,6,2/29,29.16,9.72,18,-,-,2,-
2020,WP Saha,Sunrisers Hyderabad,4,-,0,-,-,-,-,0.00,-,-,-,-,2,1
2020,Shahbaz Ahmed,Royal Challengers Bangalore,2,2,36,-,44,2,2/26,22.00,7.33,18,-,-,1,-
2020,NA Saini,Royal Challengers Bangalore,13,13,274,1,379,6,2/25,63.16,8.29,45.6,-,-,2,-
2020,DR Sams,Delhi Capitals,3,3,72,-,114,-,-,0.00,9.5,-,-,-,3,-
2020,SV Samson,Rajasthan Royals,14,-,0,-,-,-,-,0.00,-,-,-,-,9,2
2020,Sandeep Sharma,Sunrisers Hyderabad,13,13,312,-,374,14,3/34,26.71,7.19,22.2,-,-,-,-
2020,S Sandeep Warrier,Kolkata Knight Riders,1,1,18,-,34,-,-,0.00,11.33,-,-,-,-,-
2020,MJ Santner,Chennai Super Kings,2,2,42,-,53,2,1/23,26.50,7.57,21,-,-,1,-
2020,V Shankar,Sunrisers Hyderabad,7,5,79,-,82,4,1/11,20.50,6.22,19.7,-,-,1,-
2020,I Sharma,Delhi Capitals,1,1,18,-,26,-,-,0.00,8.66,-,-,-,-,-
2020,KV Sharma,Chennai Super Kings,5,5,114,-,165,5,2/25,33.00,8.68,22.8,-,-,-,-
2020,MM Sharma,Delhi Capitals,1,1,24,-,45,1,1/45,45.00,11.25,24,-,-,-,-
2020,RG Sharma,Mumbai Indians,12,-,0,-,-,-,-,0.00,-,-,-,-,6,-
2020,PP Shaw,Delhi Capitals,13,-,0,-,-,-,-,0.00,-,-,-,-,4,-
2020,Shivam Mavi,Kolkata Knight Riders,8,8,156,2,212,9,2/15,23.55,8.15,17.3,-,-,4,-
2020,Shubman Gill,Kolkata Knight Riders,14,-,0,-,-,-,-,0.00,-,-,-,-,7,-
2020,RK Singh,Kolkata Knight Riders,1,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2020,SPD Smith,Rajasthan Royals,14,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2020,DW Steyn,Royal Challengers Bangalore,3,3,70,-,133,1,1/33,133.00,11.4,70,-,-,-,-
2020,MP Stoinis,Delhi Capitals,17,13,178,-,283,13,3/26,21.76,9.53,13.6,-,-,3,-
2020,BA Stokes,Rajasthan Royals,8,6,90,-,154,2,2/32,77.00,10.26,45,-,-,6,-
2020,R Tewatia,Rajasthan Royals,14,14,276,-,326,10,3/25,32.60,7.08,27.6,-,-,9,-
2020,SN Thakur,Chennai Super Kings,9,9,194,-,275,10,2/28,27.50,8.5,19.4,-,-,2,-
2020,SS Tiwary,Mumbai Indians,7,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2020,RA Tripathi,Kolkata Knight Riders,11,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2020,AJ Tye,Rajasthan Royals,1,1,24,-,50,1,1/50,50.00,12.5,24,-,-,-,-
2020,I Udana,Royal Challengers Bangalore,10,10,174,-,282,8,2/41,35.25,9.72,21.7,-,-,3,-
2020,JD Unadkat,Rajasthan Royals,7,7,138,-,228,4,2/32,57.00,9.91,34.5,-,-,1,-
2020,RV Uthappa,Rajasthan Royals,12,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2020,CV Varun,Kolkata Knight Riders,13,13,312,-,356,17,5/20,20.94,6.84,18.3,1,-,3,-
2020,M Vijay,Chennai Super Kings,3,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2020,DA Warner,Sunrisers Hyderabad,16,1,1,-,2,-,-,0.00,12,-,-,-,12,-
2020,Washington Sundar,Royal Challengers Bangalore,15,15,300,1,298,8,2/16,37.25,5.96,37.5,-,-,-,-
2020,SR Watson,Chennai Super Kings,11,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2020,KS Williamson,Sunrisers Hyderabad,12,1,12,-,24,-,-,0.00,12,-,-,-,6,-
2020,J Yadav,Mumbai Indians,2,2,42,-,43,1,1/25,43.00,6.14,42,-,-,-,-
2020,SA Yadav,Mumbai Indians,16,-,0,-,-,-,-,0.00,-,-,-,-,8,-
2020,UT Yadav,Royal Challengers Bangalore,2,2,42,-,83,-,-,0.00,11.85,-,-,-,-,-
2020,A Zampa,Royal Challengers Bangalore,3,3,66,-,92,2,1/12,46.00,8.36,33,-,-,1,-
,,,,,,,,,,,,,,,,
2021,PW Hasaranga,Royal Challengers Bangalore,2,2,36,-,60,-,-,0.00,10,-,-,-,-,-
2021,Abdul Samad,Sunrisers Hyderabad,11,1,6,-,9,1,1/9,9.00,9,6,-,-,8,-
2021,Abhishek Sharma,Sunrisers Hyderabad,8,6,60,-,64,4,2/4,16.00,6.4,15,-,-,2,-
2021,MA Agarwal,Punjab Kings,12,-,0,-,-,-,-,0.00,-,-,-,-,5,-
2021,KK Ahmed,Sunrisers Hyderabad,7,7,162,-,219,5,3/21,43.80,8.11,32.4,-,-,-,-
2021,Akash Singh,Rajasthan Royals,1,1,24,-,39,-,-,0.00,9.75,-,-,-,-,-
2021,MM Ali,Chennai Super Kings,15,10,152,-,161,6,3/7,26.83,6.35,25.3,-,-,7,-
2021,FA Allen,Punjab Kings,4,3,66,1,90,1,1/22,90.00,8.18,66,-,-,2,-
2021,Anmolpreet Singh,Mumbai Indians,1,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2021,Anuj Rawat,Rajasthan Royals,2,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2021,Arshdeep Singh,Punjab Kings,12,12,248,-,342,18,5/32,19.00,8.27,13.7,1,-,4,-
2021,M Ashwin,Punjab Kings,3,3,66,-,97,1,1/32,97.00,8.81,66,-,-,-,-
2021,R Ashwin,Delhi Capitals,13,13,268,-,331,7,2/27,47.28,7.41,38.2,-,-,3,-
2021,KM Asif,Chennai Super Kings,1,1,13,-,18,1,1/18,18.00,8.3,13,-,-,-,-
2021,Avesh Khan,Delhi Capitals,16,16,366,-,450,24,3/13,18.75,7.37,15.2,-,-,1,-
2021,JM Bairstow,Sunrisers Hyderabad,7,-,0,-,-,-,-,0.00,-,-,-,-,2,1
2021,KS Bharat,Royal Challengers Bangalore,8,-,0,-,-,-,-,0.00,-,-,-,-,4,1
2021,TA Boult,Mumbai Indians,14,14,308,1,406,13,3/28,31.23,7.9,23.6,-,-,5,-
2021,DJ Bravo,Chennai Super Kings,11,11,202,-,263,14,3/24,18.78,7.81,14.4,-,-,2,-
2021,JJ Bumrah,Mumbai Indians,14,14,330,-,410,21,3/36,19.52,7.45,15.7,-,-,4,-
2021,JC Buttler,Rajasthan Royals,7,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2021,YS Chahal,Royal Challengers Bangalore,15,15,318,1,374,18,3/11,20.77,7.05,17.6,-,-,4,-
2021,DL Chahar,Chennai Super Kings,15,15,324,1,451,14,4/13,32.21,8.35,23.1,-,-,5,-
2021,RD Chahar,Mumbai Indians,11,11,258,-,318,13,4/27,24.46,7.39,19.8,-,-,3,-
2021,PP Chawla,Mumbai Indians,1,1,24,-,38,1,1/38,38.00,9.5,24,-,-,-,-
2021,DT Christian,Royal Challengers Bangalore,9,9,100,-,155,4,2/14,38.75,9.3,25,-,-,9,-
2021,NM Coulter-Nile,Mumbai Indians,5,5,120,-,127,7,4/14,18.14,6.35,17.1,-,-,2,-
2021,PJ Cummins,Kolkata Knight Riders,7,7,161,-,237,9,3/24,26.33,8.83,17.8,-,-,2,-
2021,SM Curran,Chennai Super Kings,9,9,198,-,328,9,3/34,36.44,9.93,22,-,-,1,-
2021,TK Curran,Delhi Capitals,3,3,68,-,104,4,3/29,26.00,9.17,17,-,-,-,-
2021,TH David,Royal Challengers Bangalore,1,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2021,Q de Kock,Mumbai Indians,11,-,0,-,-,-,-,0.00,-,-,-,-,4,2
2021,AB de Villiers,Royal Challengers Bangalore,15,-,0,-,-,-,-,0.00,-,-,-,-,15,-
2021,S Dhawan,Delhi Capitals,16,-,0,-,-,-,-,0.00,-,-,-,-,9,-
2021,MS Dhoni,Chennai Super Kings,16,-,0,-,-,-,-,0.00,-,-,-,-,13,-
2021,S Dube,Rajasthan Royals,9,4,30,-,49,-,-,0.00,9.8,-,-,-,2,-
2021,F du Plessis,Chennai Super Kings,16,-,0,-,-,-,-,0.00,-,-,-,-,12,-
2021,NT Ellis,Punjab Kings,3,3,66,-,90,1,1/12,90.00,8.18,66,-,-,-,-
2021,LH Ferguson,Kolkata Knight Riders,8,8,180,-,224,13,3/18,17.23,7.46,13.8,-,-,3,-
2021,RD Gaikwad,Chennai Super Kings,16,-,0,-,-,-,-,0.00,-,-,-,-,6,-
2021,PK Garg,Sunrisers Hyderabad,5,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2021,GHS Garton,Royal Challengers Bangalore,5,5,90,-,135,3,1/27,45.00,9,30,-,-,1,-
2021,CH Gayle,Punjab Kings,10,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2021,S Gopal,Rajasthan Royals,3,3,42,-,84,-,-,0.00,12,-,-,-,-,-
2021,Harbhajan Singh,Kolkata Knight Riders,3,3,42,-,63,-,-,0.00,9,-,-,-,1,-
2021,Harpreet Brar,Punjab Kings,7,7,138,1,139,5,3/19,27.80,6.04,27.6,-,-,2,-
2021,JR Hazlewood,Chennai Super Kings,9,9,210,-,293,11,3/24,26.63,8.37,19,-,-,1,-
2021,MC Henriques,Punjab Kings,5,5,60,-,45,4,3/12,11.25,4.5,15,-,-,1,-
2021,SO Hetmyer,Delhi Capitals,14,-,0,-,-,-,-,0.00,-,-,-,-,4,-
2021,JO Holder,Sunrisers Hyderabad,8,8,191,-,247,16,4/52,15.43,7.75,11.9,-,-,2,-
2021,DJ Hooda,Punjab Kings,12,7,96,-,136,2,1/15,68.00,8.5,48,-,-,7,-
2021,Imran Tahir,Chennai Super Kings,1,1,24,-,16,2,2/16,8.00,4,12,-,-,-,-
2021,Ishan Kishan,Mumbai Indians,10,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2021,SS Iyer,Delhi Capitals,8,-,0,-,-,-,-,0.00,-,-,-,-,6,-
2021,VR Iyer,Kolkata Knight Riders,10,4,51,-,69,3,2/29,23.00,8.11,17,-,-,7,-
2021,RA Jadeja,Chennai Super Kings,16,16,294,1,346,13,3/13,26.61,7.06,22.6,-,-,13,-
2021,KM Jadhav,Sunrisers Hyderabad,6,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2021,YBK Jaiswal,Rajasthan Royals,10,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2021,KA Jamieson,Royal Challengers Bangalore,9,9,168,-,269,9,3/41,29.88,9.6,18.6,-,-,2,-
2021,M Jansen,Mumbai Indians,2,2,36,-,45,2,2/28,22.50,7.5,18,-,-,1,-
2021,CJ Jordan,Punjab Kings,4,4,72,-,96,4,2/20,24.00,8,18,-,-,-,-
2021,KD Karthik,Kolkata Knight Riders,17,-,0,-,-,-,-,0.00,-,-,-,-,5,2
2021,Kartik Tyagi,Rajasthan Royals,4,4,84,-,124,4,2/29,31.00,8.85,21,-,-,1,-
2021,S Kaul,Sunrisers Hyderabad,8,8,180,1,247,7,2/31,35.28,8.23,25.7,-,-,1,-
2021,SN Khan,Punjab Kings,2,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2021,V Kohli,Royal Challengers Bangalore,15,-,0,-,-,-,-,0.00,-,-,-,-,8,-
2021,DS Kulkarni,Mumbai Indians,1,1,24,-,48,-,-,0.00,12,-,-,-,-,-
2021,B Kumar,Sunrisers Hyderabad,11,11,252,1,335,6,1/16,55.83,7.97,42,-,-,-,-
2021,E Lewis,Rajasthan Royals,5,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2021,LS Livingstone,Rajasthan Royals,5,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2021,MK Lomror,Rajasthan Royals,4,4,42,-,47,1,1/22,47.00,6.71,42,-,-,-,-
2021,CA Lynn,Mumbai Indians,1,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2021,DJ Malan,Punjab Kings,1,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2021,Mandeep Singh,Punjab Kings,1,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2021,M Markande,Rajasthan Royals,1,1,18,-,26,-,-,0.00,8.66,-,-,-,-,-
2021,AK Markram,Punjab Kings,6,2,24,-,23,-,-,0.00,5.75,-,-,-,3,-
2021,GJ Maxwell,Royal Challengers Bangalore,15,6,96,-,135,3,2/23,45.00,8.43,32,-,-,5,-
2021,RP Meredith,Punjab Kings,5,5,102,-,169,4,1/29,42.25,9.94,25.5,-,-,-,-
2021,LI Meriwala,Delhi Capitals,1,1,18,-,32,1,1/32,32.00,10.66,18,-,-,-,-
2021,DA Miller,Rajasthan Royals,9,-,0,-,-,-,-,0.00,-,-,-,-,4,-
2021,AF Milne,Mumbai Indians,4,4,84,-,131,3,2/21,43.66,9.35,28,-,-,2,-
2021,A Mishra,Delhi Capitals,4,4,84,-,109,6,4/24,18.16,7.78,14,-,-,-,-
2021,Mohammad Nabi,Sunrisers Hyderabad,3,3,48,-,86,2,2/32,43.00,10.75,24,-,-,5,-
2021,Mohammed Shami,Punjab Kings,14,14,316,1,395,19,3/21,20.78,7.5,16.6,-,-,1,-
2021,Mohammed Siraj,Royal Challengers Bangalore,15,15,312,1,353,11,3/27,32.09,6.78,28.3,-,-,4,-
2021,EJG Morgan,Kolkata Knight Riders,17,-,0,-,-,-,-,0.00,-,-,-,-,9,-
2021,CH Morris,Rajasthan Royals,11,11,246,-,376,15,4/23,25.06,9.17,16.4,-,-,4,-
2021,Mujeeb Ur Rahman,Sunrisers Hyderabad,1,1,24,-,29,2,2/29,14.50,7.25,12,-,-,-,-
2021,Mustafizur Rahman,Rajasthan Royals,14,14,311,-,436,14,3/20,31.14,8.41,22.2,-,-,1,-
2021,S Nadeem,Sunrisers Hyderabad,1,1,24,-,36,1,1/36,36.00,9,24,-,-,1,-
2021,KL Nagarkoti,Kolkata Knight Riders,1,1,12,-,25,-,-,0.00,12.5,-,-,-,-,-
2021,SP Narine,Kolkata Knight Riders,14,14,336,-,361,16,4/21,22.56,6.44,21,-,-,2,-
2021,T Natarajan,Sunrisers Hyderabad,2,2,48,-,69,2,1/32,34.50,8.62,24,-,-,-,-
2021,JDS Neesham,Mumbai Indians,3,3,54,-,66,5,3/12,13.20,7.33,10.8,-,-,-,-
2021,L Ngidi,Chennai Super Kings,3,3,72,-,125,5,3/28,25.00,10.41,14.4,-,-,1,-
2021,A Nortje,Delhi Capitals,8,8,182,1,187,12,2/12,15.58,6.16,15.1,-,-,1,-
2021,D Padikkal,Royal Challengers Bangalore,14,-,0,-,-,-,-,0.00,-,-,-,-,7,-
2021,MK Pandey,Sunrisers Hyderabad,8,-,0,-,-,-,-,0.00,-,-,-,-,5,-
2021,HH Pandya,Mumbai Indians,12,-,0,-,-,-,-,0.00,-,-,-,-,4,-
2021,KH Pandya,Mumbai Indians,13,12,199,-,265,5,1/13,53.00,7.98,39.8,-,-,6,-
2021,RR Pant,Delhi Capitals,16,-,0,-,-,-,-,0.00,-,-,-,-,10,3
2021,R Parag,Rajasthan Royals,11,6,37,-,73,1,1/7,73.00,11.83,37,-,-,6,-
2021,AR Patel,Delhi Capitals,12,12,276,-,306,15,3/21,20.40,6.65,18.4,-,-,4,-
2021,HV Patel,Royal Challengers Bangalore,15,15,338,-,459,32,5/27,14.34,8.14,10.5,1,-,3,-
2021,RV Patel,Delhi Capitals,2,1,18,-,22,-,-,0.00,7.33,-,-,-,-,-
2021,RM Patidar,Royal Challengers Bangalore,4,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2021,GD Phillips,Rajasthan Royals,3,2,12,-,20,1,1/17,20.00,10,12,-,-,1,-
2021,KA Pollard,Mumbai Indians,14,9,79,-,95,5,2/8,19.00,7.21,15.8,-,-,6,-
2021,N Pooran,Punjab Kings,12,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2021,IC Porel,Punjab Kings,1,1,24,-,39,1,1/39,39.00,9.75,24,-,-,-,-
2021,Prabhsimran Singh,Punjab Kings,2,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2021,M Prasidh Krishna,Kolkata Knight Riders,10,10,231,-,351,12,3/30,29.25,9.11,19.2,-,-,3,-
2021,K Rabada,Delhi Capitals,15,15,336,1,456,15,3/36,30.40,8.14,22.4,-,-,9,-
2021,AM Rahane,Delhi Capitals,2,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2021,KL Rahul,Punjab Kings,13,-,0,-,-,-,-,0.00,-,-,-,-,11,-
2021,SK Raina,Chennai Super Kings,12,-,0,-,-,-,-,0.00,-,-,-,-,7,-
2021,N Rana,Kolkata Knight Riders,17,2,12,-,12,-,-,0.00,6,-,-,-,4,-
2021,AU Rashid,Punjab Kings,1,1,18,-,35,-,-,0.00,11.66,-,-,-,-,-
2021,Rashid Khan,Sunrisers Hyderabad,14,14,336,-,375,18,3/36,20.83,6.69,18.6,-,-,2,-
2021,Ravi Bishnoi,Punjab Kings,9,9,216,-,230,12,3/24,19.16,6.38,18,-,-,2,-
2021,AT Rayudu,Chennai Super Kings,16,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2021,JA Richardson,Punjab Kings,3,3,66,-,117,3,2/41,39.00,10.63,22,-,-,1,-
2021,KW Richardson,Royal Challengers Bangalore,1,1,18,-,29,1,1/29,29.00,9.66,18,-,-,1,-
2021,JJ Roy,Sunrisers Hyderabad,5,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2021,AD Russell,Kolkata Knight Riders,10,8,114,-,188,11,5/15,17.09,9.89,10.3,1,-,2,-
2021,Sachin Baby,Royal Challengers Bangalore,1,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2021,WP Saha,Sunrisers Hyderabad,9,-,0,-,-,-,-,0.00,-,-,-,-,6,-
2021,Shahbaz Ahmed,Royal Challengers Bangalore,11,6,84,-,92,7,3/7,13.14,6.57,12,-,-,4,-
2021,NA Saini,Royal Challengers Bangalore,2,2,24,-,52,-,-,0.00,13,-,-,-,1,-
2021,C Sakariya,Rajasthan Royals,14,14,312,1,426,14,3/31,30.42,8.19,22.2,-,-,4,-
2021,DR Sams,Royal Challengers Bangalore,2,2,36,-,39,1,1/24,39.00,6.5,36,-,-,-,-
2021,SV Samson,Rajasthan Royals,14,-,0,-,-,-,-,0.00,-,-,-,-,7,4
2021,Sandeep Sharma,Sunrisers Hyderabad,7,7,141,-,203,3,1/20,67.66,8.63,47,-,-,1,-
2021,S Sandeep Warrier,Kolkata Knight Riders,1,1,12,-,15,-,-,0.00,7.5,-,-,-,-,-
2021,Jalaj S Saxena,Punjab Kings,1,1,18,-,27,-,-,0.00,9,-,-,-,-,-
2021,TL Seifert,Kolkata Knight Riders,1,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2021,M Shahrukh Khan,Punjab Kings,11,-,0,-,-,-,-,0.00,-,-,-,-,4,-
2021,T Shamsi,Rajasthan Royals,1,1,24,-,34,-,-,0.00,8.5,-,-,-,-,-
2021,V Shankar,Sunrisers Hyderabad,7,5,66,-,100,3,2/19,33.33,9.09,22,-,-,3,-
2021,Shakib Al Hasan,Kolkata Knight Riders,8,8,156,-,187,4,1/1,46.75,7.19,39,-,-,3,-
2021,I Sharma,Delhi Capitals,3,3,72,2,97,1,1/26,97.00,8.08,72,-,-,-,-
2021,RG Sharma,Mumbai Indians,13,2,7,-,13,-,-,0.00,11.14,-,-,-,1,-
2021,PP Shaw,Delhi Capitals,15,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2021,Shivam Mavi,Kolkata Knight Riders,9,9,193,-,233,11,4/21,21.18,7.24,17.5,-,-,5,-
2021,Shubman Gill,Kolkata Knight Riders,17,-,0,-,-,-,-,0.00,-,-,-,-,6,-
2021,SPD Smith,Delhi Capitals,8,-,0,-,-,-,-,0.00,-,-,-,-,9,-
2021,TG Southee,Kolkata Knight Riders,3,3,72,-,95,3,2/26,31.66,7.91,24,-,-,2,-
2021,MP Stoinis,Delhi Capitals,10,8,67,-,117,2,1/7,58.50,10.47,33.5,-,-,2,-
2021,BA Stokes,Rajasthan Royals,1,1,6,-,12,-,-,0.00,12,-,-,-,1,-
2021,J Suchith,Sunrisers Hyderabad,2,2,42,-,66,-,-,0.00,9.42,-,-,-,1,-
2021,R Tewatia,Rajasthan Royals,14,13,222,-,340,8,3/39,42.50,9.18,27.7,-,-,2,-
2021,SN Thakur,Chennai Super Kings,16,16,359,1,527,21,3/28,25.09,8.8,17,-,-,2,-
2021,SS Tiwary,Mumbai Indians,5,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2021,RA Tripathi,Kolkata Knight Riders,17,-,0,-,-,-,-,0.00,-,-,-,-,8,-
2021,Umran Malik,Sunrisers Hyderabad,3,3,72,-,96,2,1/21,48.00,8,36,-,-,-,-
2021,JD Unadkat,Rajasthan Royals,6,6,132,-,168,4,3/15,42.00,7.63,33,-,-,1,-
2021,RV Uthappa,Chennai Super Kings,4,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2021,CV Varun,Kolkata Knight Riders,17,17,408,-,448,18,3/13,24.88,6.58,22.6,-,-,1,-
